date;code_insee_region;region;tmin;tmax;tmoy
11/06/2016;11;ÃŽle-de-France;15.56;21.14;18.35
11/06/2016;32;Hauts-de-France;14.86;22.28;18.57
12/06/2016;53;Bretagne;14.55;20.1;17.32
13/06/2016;11;ÃŽle-de-France;12.0;18.3;15.15
13/06/2016;75;Nouvelle-Aquitaine;15.73;20.28;18.01
13/06/2016;44;Grand Est;14.09;18.49;16.29
14/06/2016;44;Grand Est;12.96;18.43;15.69
14/06/2016;27;Bourgogne-Franche-ComtÃ©;12.93;18.65;15.79
14/06/2016;84;Auvergne-RhÃ´ne-Alpes;13.07;19.47;16.27
14/06/2016;11;ÃŽle-de-France;13.66;19.44;16.55
15/06/2016;27;Bourgogne-Franche-ComtÃ©;12.12;20.65;16.38
15/06/2016;94;Corse;13.95;27.7;20.83
16/06/2016;24;Centre-Val de Loire;10.42;18.82;14.62
16/06/2016;94;Corse;17.1;27.25;22.17
17/06/2016;52;Pays de la Loire;11.95;19.4;15.68
17/06/2016;93;Provence-Alpes-CÃ´te d'Azur;12.0;22.82;17.41
18/06/2016;52;Pays de la Loire;9.2;20.25;14.72
18/06/2016;27;Bourgogne-Franche-ComtÃ©;12.13;20.08;16.11
19/06/2016;52;Pays de la Loire;12.2;21.35;16.77
20/06/2016;84;Auvergne-RhÃ´ne-Alpes;9.56;21.99;15.78
20/06/2016;76;Occitanie;12.43;24.92;18.67
20/06/2016;53;Bretagne;14.65;17.88;16.26
20/06/2016;52;Pays de la Loire;15.05;18.2;16.62
21/06/2016;93;Provence-Alpes-CÃ´te d'Azur;17.02;27.9;22.46
21/06/2016;53;Bretagne;15.4;20.7;18.05
22/06/2016;11;ÃŽle-de-France;18.06;28.22;23.14
22/06/2016;32;Hauts-de-France;14.98;26.56;20.77
22/06/2016;24;Centre-Val de Loire;14.97;30.25;22.61
22/06/2016;28;Normandie;16.8;26.6;21.7
22/06/2016;84;Auvergne-RhÃ´ne-Alpes;14.95;30.75;22.85
23/06/2016;93;Provence-Alpes-CÃ´te d'Azur;17.28;31.25;24.27
23/06/2016;44;Grand Est;16.87;33.07;24.97
24/06/2016;11;ÃŽle-de-France;17.64;24.7;21.17
25/06/2016;94;Corse;18.15;28.95;23.55
25/06/2016;75;Nouvelle-Aquitaine;14.88;22.11;18.49
25/06/2016;27;Bourgogne-Franche-ComtÃ©;16.17;23.02;19.59
25/06/2016;84;Auvergne-RhÃ´ne-Alpes;16.14;24.39;20.26
25/06/2016;44;Grand Est;15.4;21.23;18.31
26/06/2016;32;Hauts-de-France;11.54;19.22;15.38
26/06/2016;44;Grand Est;10.6;21.1;15.85
26/06/2016;24;Centre-Val de Loire;9.7;21.35;15.52
26/06/2016;76;Occitanie;14.13;24.3;19.21
27/06/2016;52;Pays de la Loire;14.2;21.25;17.72
27/06/2016;93;Provence-Alpes-CÃ´te d'Azur;16.62;27.45;22.03
28/06/2016;24;Centre-Val de Loire;14.35;23.43;18.89
28/06/2016;93;Provence-Alpes-CÃ´te d'Azur;16.77;29.27;23.02
28/06/2016;11;ÃŽle-de-France;14.2;22.18;18.19
28/06/2016;52;Pays de la Loire;13.8;23.1;18.45
29/06/2016;84;Auvergne-RhÃ´ne-Alpes;14.44;28.34;21.39
29/06/2016;32;Hauts-de-France;12.68;20.28;16.48
30/06/2016;94;Corse;20.0;29.25;24.62
30/06/2016;28;Normandie;14.42;20.46;17.44
30/06/2016;32;Hauts-de-France;14.42;19.74;17.08
30/06/2016;44;Grand Est;15.94;23.7;19.82
30/06/2016;11;ÃŽle-de-France;15.82;22.86;19.34
30/06/2016;27;Bourgogne-Franche-ComtÃ©;16.53;25.13;20.83
01/07/2016;44;Grand Est;15.24;25.23;20.24
01/07/2016;52;Pays de la Loire;16.8;21.85;19.33
01/07/2016;76;Occitanie;15.97;28.56;22.27
02/07/2016;32;Hauts-de-France;11.84;18.4;15.12
02/07/2016;53;Bretagne;10.85;18.48;14.66
02/07/2016;24;Centre-Val de Loire;12.8;21.27;17.03
02/07/2016;94;Corse;19.05;28.55;23.8
02/07/2016;11;ÃŽle-de-France;13.22;20.2;16.71
02/07/2016;44;Grand Est;13.27;19.86;16.56
03/07/2016;44;Grand Est;10.46;20.56;15.51
03/07/2016;52;Pays de la Loire;11.3;20.25;15.78
04/07/2016;27;Bourgogne-Franche-ComtÃ©;13.23;24.57;18.9
04/07/2016;93;Provence-Alpes-CÃ´te d'Azur;17.43;30.3;23.87
04/07/2016;11;ÃŽle-de-France;14.46;22.06;18.26
05/07/2016;93;Provence-Alpes-CÃ´te d'Azur;19.22;31.72;25.47
05/07/2016;53;Bretagne;13.88;20.4;17.14
06/07/2016;44;Grand Est;12.59;23.69;18.14
06/07/2016;76;Occitanie;18.14;30.02;24.08
06/07/2016;32;Hauts-de-France;9.94;21.58;15.76
07/07/2016;94;Corse;19.7;29.3;24.5
07/07/2016;24;Centre-Val de Loire;9.72;28.43;19.08
08/07/2016;11;ÃŽle-de-France;14.54;28.72;21.63
08/07/2016;53;Bretagne;11.58;22.78;17.18
09/07/2016;75;Nouvelle-Aquitaine;15.23;28.82;22.03
09/07/2016;32;Hauts-de-France;14.8;24.62;19.71
09/07/2016;28;Normandie;14.44;26.1;20.27
10/07/2016;84;Auvergne-RhÃ´ne-Alpes;15.83;33.62;24.72
10/07/2016;76;Occitanie;17.53;32.94;25.23
10/07/2016;44;Grand Est;14.51;32.03;23.27
11/07/2016;93;Provence-Alpes-CÃ´te d'Azur;20.52;32.52;26.52
11/07/2016;75;Nouvelle-Aquitaine;17.16;23.14;20.15
11/07/2016;27;Bourgogne-Franche-ComtÃ©;18.15;24.98;21.57
11/07/2016;28;Normandie;14.84;21.5;18.17
11/07/2016;52;Pays de la Loire;15.4;23.7;19.55
12/07/2016;11;ÃŽle-de-France;13.58;22.54;18.06
12/07/2016;28;Normandie;12.2;20.28;16.24
12/07/2016;27;Bourgogne-Franche-ComtÃ©;16.32;23.0;19.66
12/07/2016;53;Bretagne;12.35;19.67;16.01
13/07/2016;53;Bretagne;9.7;19.15;14.42
13/07/2016;52;Pays de la Loire;10.9;21.3;16.1
13/07/2016;93;Provence-Alpes-CÃ´te d'Azur;17.38;26.35;21.87
14/07/2016;75;Nouvelle-Aquitaine;10.97;21.52;16.24
15/07/2016;84;Auvergne-RhÃ´ne-Alpes;8.39;21.36;14.88
15/07/2016;27;Bourgogne-Franche-ComtÃ©;8.1;21.57;14.83
15/07/2016;44;Grand Est;8.54;21.29;14.91
15/07/2016;24;Centre-Val de Loire;7.42;23.72;15.57
15/07/2016;28;Normandie;8.02;21.7;14.86
15/07/2016;94;Corse;16.95;27.45;22.2
16/07/2016;76;Occitanie;11.93;28.54;20.23
16/07/2016;32;Hauts-de-France;14.28;23.9;19.09
16/07/2016;28;Normandie;13.1;24.7;18.9
16/07/2016;93;Provence-Alpes-CÃ´te d'Azur;14.78;28.08;21.43
17/07/2016;28;Normandie;12.26;26.3;19.28
17/07/2016;11;ÃŽle-de-France;15.58;28.76;22.17
18/07/2016;28;Normandie;14.28;29.1;21.69
18/07/2016;76;Occitanie;16.09;31.97;24.03
18/07/2016;52;Pays de la Loire;19.05;35.05;27.05
18/07/2016;44;Grand Est;15.21;30.03;22.62
19/07/2016;52;Pays de la Loire;20.15;36.95;28.55
19/07/2016;76;Occitanie;17.17;32.65;24.91
19/07/2016;93;Provence-Alpes-CÃ´te d'Azur;16.12;31.45;23.78
19/07/2016;84;Auvergne-RhÃ´ne-Alpes;15.2;34.02;24.61
19/07/2016;75;Nouvelle-Aquitaine;19.41;37.56;28.48
20/07/2016;24;Centre-Val de Loire;18.28;30.03;24.16
20/07/2016;76;Occitanie;17.81;28.19;23.0
20/07/2016;94;Corse;16.95;30.8;23.88
21/07/2016;93;Provence-Alpes-CÃ´te d'Azur;20.0;31.2;25.6
22/07/2016;11;ÃŽle-de-France;16.46;27.0;21.73
23/07/2016;53;Bretagne;13.65;22.9;18.27
23/07/2016;84;Auvergne-RhÃ´ne-Alpes;17.12;25.43;21.27
23/07/2016;24;Centre-Val de Loire;13.67;27.65;20.66
24/07/2016;32;Hauts-de-France;12.9;23.8;18.35
24/07/2016;11;ÃŽle-de-France;14.7;27.78;21.24
24/07/2016;44;Grand Est;17.16;26.33;21.74
25/07/2016;44;Grand Est;15.63;27.3;21.46
25/07/2016;32;Hauts-de-France;17.44;23.24;20.34
26/07/2016;27;Bourgogne-Franche-ComtÃ©;16.55;27.77;22.16
27/07/2016;11;ÃŽle-de-France;13.38;25.7;19.54
27/07/2016;76;Occitanie;18.41;28.43;23.42
27/07/2016;24;Centre-Val de Loire;11.52;25.75;18.63
28/07/2016;75;Nouvelle-Aquitaine;16.61;25.38;20.99
28/07/2016;76;Occitanie;17.3;28.16;22.73
28/07/2016;32;Hauts-de-France;16.68;22.16;19.42
28/07/2016;53;Bretagne;15.88;21.48;18.68
29/07/2016;32;Hauts-de-France;16.52;22.16;19.34
29/07/2016;93;Provence-Alpes-CÃ´te d'Azur;19.72;31.97;25.84
29/07/2016;27;Bourgogne-Franche-ComtÃ©;15.23;27.35;21.29
30/07/2016;32;Hauts-de-France;14.3;20.92;17.61
31/07/2016;76;Occitanie;18.42;24.94;21.68
31/07/2016;52;Pays de la Loire;14.0;26.35;20.18
01/08/2016;52;Pays de la Loire;10.4;25.0;17.7
01/08/2016;53;Bretagne;9.35;21.65;15.5
02/08/2016;24;Centre-Val de Loire;15.68;24.65;20.17
03/08/2016;28;Normandie;17.1;21.92;19.51
03/08/2016;75;Nouvelle-Aquitaine;13.36;28.97;21.16
04/08/2016;53;Bretagne;13.52;21.25;17.39
05/08/2016;94;Corse;20.85;30.1;25.48
05/08/2016;76;Occitanie;15.69;25.69;20.69
06/08/2016;52;Pays de la Loire;10.35;26.4;18.38
06/08/2016;11;ÃŽle-de-France;12.06;25.0;18.53
06/08/2016;84;Auvergne-RhÃ´ne-Alpes;10.98;24.14;17.56
07/08/2016;94;Corse;19.15;29.85;24.5
07/08/2016;53;Bretagne;14.0;25.33;19.66
08/08/2016;28;Normandie;13.4;21.22;17.31
08/08/2016;94;Corse;17.55;29.75;23.65
09/08/2016;52;Pays de la Loire;11.75;23.8;17.77
09/08/2016;76;Occitanie;17.77;25.57;21.67
09/08/2016;44;Grand Est;13.27;21.36;17.31
09/08/2016;24;Centre-Val de Loire;12.4;22.98;17.69
10/08/2016;84;Auvergne-RhÃ´ne-Alpes;9.91;21.55;15.73
10/08/2016;93;Provence-Alpes-CÃ´te d'Azur;16.95;26.93;21.94
11/08/2016;11;ÃŽle-de-France;8.9;22.92;15.91
11/08/2016;93;Provence-Alpes-CÃ´te d'Azur;15.98;26.67;21.32
11/08/2016;84;Auvergne-RhÃ´ne-Alpes;8.97;21.78;15.38
11/08/2016;75;Nouvelle-Aquitaine;9.99;24.2;17.09
11/08/2016;52;Pays de la Loire;8.6;24.8;16.7
11/08/2016;27;Bourgogne-Franche-ComtÃ©;7.18;21.7;14.44
12/08/2016;76;Occitanie;13.12;29.65;21.39
12/08/2016;53;Bretagne;10.85;23.05;16.95
13/08/2016;53;Bretagne;11.05;25.17;18.11
13/08/2016;84;Auvergne-RhÃ´ne-Alpes;12.4;30.41;21.4
13/08/2016;28;Normandie;10.78;24.9;17.84
14/08/2016;27;Bourgogne-Franche-ComtÃ©;13.55;31.1;22.32
14/08/2016;76;Occitanie;15.27;31.52;23.4
14/08/2016;84;Auvergne-RhÃ´ne-Alpes;14.53;32.31;23.42
15/08/2016;75;Nouvelle-Aquitaine;17.34;34.2;25.77
16/08/2016;93;Provence-Alpes-CÃ´te d'Azur;16.72;28.85;22.78
17/08/2016;44;Grand Est;14.81;27.41;21.11
17/08/2016;75;Nouvelle-Aquitaine;18.74;26.12;22.43
18/08/2016;44;Grand Est;14.06;23.46;18.76
18/08/2016;84;Auvergne-RhÃ´ne-Alpes;16.1;25.31;20.7
19/08/2016;75;Nouvelle-Aquitaine;11.79;26.9;19.34
20/08/2016;27;Bourgogne-Franche-ComtÃ©;15.18;20.67;17.92
20/08/2016;24;Centre-Val de Loire;14.23;24.92;19.58
21/08/2016;76;Occitanie;15.05;25.69;20.37
21/08/2016;75;Nouvelle-Aquitaine;12.24;25.01;18.63
21/08/2016;53;Bretagne;12.12;22.3;17.21
21/08/2016;44;Grand Est;12.34;20.01;16.18
22/08/2016;84;Auvergne-RhÃ´ne-Alpes;9.65;25.54;17.59
22/08/2016;44;Grand Est;10.36;25.24;17.8
23/08/2016;24;Centre-Val de Loire;13.85;34.33;24.09
23/08/2016;44;Grand Est;12.0;29.3;20.65
24/08/2016;84;Auvergne-RhÃ´ne-Alpes;14.82;33.65;24.23
24/08/2016;32;Hauts-de-France;18.12;34.14;26.13
25/08/2016;53;Bretagne;15.3;28.43;21.86
25/08/2016;76;Occitanie;16.78;33.72;25.25
25/08/2016;84;Auvergne-RhÃ´ne-Alpes;16.22;34.28;25.25
25/08/2016;44;Grand Est;14.81;33.26;24.04
25/08/2016;75;Nouvelle-Aquitaine;17.94;35.44;26.69
26/08/2016;93;Provence-Alpes-CÃ´te d'Azur;18.78;32.08;25.43
26/08/2016;24;Centre-Val de Loire;17.62;35.27;26.44
27/08/2016;93;Provence-Alpes-CÃ´te d'Azur;19.02;31.55;25.28
28/08/2016;94;Corse;17.05;28.6;22.82
28/08/2016;28;Normandie;15.78;24.92;20.35
29/08/2016;84;Auvergne-RhÃ´ne-Alpes;17.86;24.53;21.2
29/08/2016;53;Bretagne;14.85;23.45;19.15
29/08/2016;28;Normandie;16.12;22.0;19.06
30/08/2016;27;Bourgogne-Franche-ComtÃ©;12.48;27.43;19.96
31/08/2016;27;Bourgogne-Franche-ComtÃ©;13.4;29.2;21.3
31/08/2016;24;Centre-Val de Loire;13.08;28.95;21.02
31/08/2016;93;Provence-Alpes-CÃ´te d'Azur;17.18;30.5;23.84
01/09/2016;32;Hauts-de-France;12.94;23.24;18.09
01/09/2016;75;Nouvelle-Aquitaine;14.73;30.19;22.46
01/09/2016;27;Bourgogne-Franche-ComtÃ©;14.23;28.63;21.43
02/09/2016;53;Bretagne;10.65;23.48;17.06
02/09/2016;52;Pays de la Loire;12.95;29.45;21.2
02/09/2016;76;Occitanie;15.66;32.81;24.24
02/09/2016;24;Centre-Val de Loire;12.05;30.72;21.38
03/09/2016;28;Normandie;12.46;26.74;19.6
03/09/2016;53;Bretagne;12.8;24.78;18.79
04/09/2016;27;Bourgogne-Franche-ComtÃ©;13.97;24.57;19.27
04/09/2016;24;Centre-Val de Loire;15.95;24.45;20.2
05/09/2016;53;Bretagne;18.38;25.2;21.79
05/09/2016;44;Grand Est;15.0;20.59;17.79
07/09/2016;11;ÃŽle-de-France;13.88;28.18;21.03
07/09/2016;24;Centre-Val de Loire;12.78;29.03;20.91
07/09/2016;94;Corse;16.2;28.1;22.15
07/09/2016;28;Normandie;15.0;28.06;21.53
08/09/2016;32;Hauts-de-France;13.76;23.46;18.61
08/09/2016;27;Bourgogne-Franche-ComtÃ©;13.43;29.25;21.34
08/09/2016;44;Grand Est;12.31;29.6;20.96
08/09/2016;24;Centre-Val de Loire;13.0;25.88;19.44
09/09/2016;28;Normandie;9.9;25.64;17.77
09/09/2016;93;Provence-Alpes-CÃ´te d'Azur;18.55;31.37;24.96
09/09/2016;84;Auvergne-RhÃ´ne-Alpes;16.45;27.8;22.13
10/09/2016;28;Normandie;11.72;24.58;18.15
10/09/2016;44;Grand Est;11.83;28.8;20.31
10/09/2016;11;ÃŽle-de-France;12.14;26.96;19.55
10/09/2016;75;Nouvelle-Aquitaine;12.92;27.32;20.12
10/09/2016;27;Bourgogne-Franche-ComtÃ©;11.88;28.48;20.18
11/09/2016;27;Bourgogne-Franche-ComtÃ©;13.47;28.22;20.84
11/09/2016;32;Hauts-de-France;16.4;22.34;19.37
11/09/2016;75;Nouvelle-Aquitaine;14.78;29.11;21.94
11/09/2016;28;Normandie;13.68;22.66;18.17
12/09/2016;53;Bretagne;16.38;26.78;21.58
12/09/2016;28;Normandie;13.5;28.62;21.06
15/09/2016;44;Grand Est;14.67;21.29;17.98
15/09/2016;93;Provence-Alpes-CÃ´te d'Azur;17.03;24.97;21.0
16/09/2016;27;Bourgogne-Franche-ComtÃ©;12.48;20.9;16.69
16/09/2016;75;Nouvelle-Aquitaine;12.68;19.91;16.29
16/09/2016;32;Hauts-de-France;14.04;19.94;16.99
17/09/2016;76;Occitanie;14.04;20.43;17.23
18/09/2016;94;Corse;16.1;21.4;18.75
18/09/2016;76;Occitanie;11.35;19.35;15.35
19/09/2016;28;Normandie;13.18;19.26;16.22
19/09/2016;94;Corse;14.65;25.5;20.08
20/09/2016;28;Normandie;12.68;19.48;16.08
20/09/2016;27;Bourgogne-Franche-ComtÃ©;10.7;19.02;14.86
20/09/2016;24;Centre-Val de Loire;11.18;21.23;16.21
21/09/2016;53;Bretagne;10.82;21.5;16.16
22/09/2016;32;Hauts-de-France;10.74;21.44;16.09
22/09/2016;24;Centre-Val de Loire;7.68;23.73;15.71
22/09/2016;76;Occitanie;9.95;25.64;17.79
22/09/2016;53;Bretagne;10.82;21.42;16.12
23/09/2016;93;Provence-Alpes-CÃ´te d'Azur;12.83;25.63;19.23
23/09/2016;76;Occitanie;12.19;25.63;18.91
23/09/2016;27;Bourgogne-Franche-ComtÃ©;8.65;22.87;15.76
24/09/2016;28;Normandie;9.14;24.4;16.77
24/09/2016;11;ÃŽle-de-France;10.68;24.48;17.58
24/09/2016;75;Nouvelle-Aquitaine;11.19;28.4;19.79
24/09/2016;84;Auvergne-RhÃ´ne-Alpes;8.16;25.08;16.62
24/09/2016;32;Hauts-de-France;10.48;24.14;17.31
25/09/2016;32;Hauts-de-France;12.3;19.58;15.94
25/09/2016;28;Normandie;12.78;19.92;16.35
25/09/2016;76;Occitanie;14.5;22.47;18.49
25/09/2016;93;Provence-Alpes-CÃ´te d'Azur;12.88;25.05;18.97
26/09/2016;27;Bourgogne-Franche-ComtÃ©;11.13;19.8;15.47
26/09/2016;44;Grand Est;9.94;19.4;14.67
26/09/2016;76;Occitanie;12.57;24.17;18.37
27/09/2016;53;Bretagne;14.73;19.75;17.24
27/09/2016;76;Occitanie;11.21;24.53;17.87
27/09/2016;28;Normandie;10.6;21.3;15.95
28/09/2016;24;Centre-Val de Loire;10.02;23.63;16.82
28/09/2016;11;ÃŽle-de-France;14.78;23.34;19.06
28/09/2016;28;Normandie;13.78;22.86;18.32
28/09/2016;32;Hauts-de-France;14.92;21.6;18.26
29/09/2016;27;Bourgogne-Franche-ComtÃ©;9.43;26.08;17.76
29/09/2016;52;Pays de la Loire;12.95;23.35;18.15
29/09/2016;24;Centre-Val de Loire;10.48;26.18;18.33
29/09/2016;11;ÃŽle-de-France;13.26;21.88;17.57
30/09/2016;53;Bretagne;10.28;18.73;14.5
30/09/2016;28;Normandie;10.52;19.18;14.85
30/09/2016;27;Bourgogne-Franche-ComtÃ©;12.75;22.08;17.42
01/10/2016;28;Normandie;9.2;17.3;13.25
01/10/2016;76;Occitanie;15.85;21.84;18.85
02/10/2016;93;Provence-Alpes-CÃ´te d'Azur;13.38;22.5;17.94
02/10/2016;24;Centre-Val de Loire;6.82;17.68;12.25
03/10/2016;11;ÃŽle-de-France;5.66;18.72;12.19
03/10/2016;84;Auvergne-RhÃ´ne-Alpes;4.24;18.61;11.42
04/10/2016;28;Normandie;8.06;18.98;13.52
04/10/2016;11;ÃŽle-de-France;8.32;19.64;13.98
04/10/2016;32;Hauts-de-France;8.34;17.96;13.15
04/10/2016;44;Grand Est;4.97;17.37;11.17
05/10/2016;76;Occitanie;12.49;22.48;17.49
05/10/2016;24;Centre-Val de Loire;8.32;18.68;13.5
05/10/2016;84;Auvergne-RhÃ´ne-Alpes;4.85;19.26;12.05
06/10/2016;76;Occitanie;13.27;19.7;16.49
06/10/2016;53;Bretagne;6.43;16.12;11.28
07/10/2016;11;ÃŽle-de-France;8.42;14.62;11.52
07/10/2016;27;Bourgogne-Franche-ComtÃ©;3.33;15.57;9.45
07/10/2016;75;Nouvelle-Aquitaine;5.64;17.7;11.67
08/10/2016;76;Occitanie;7.86;18.47;13.17
08/10/2016;93;Provence-Alpes-CÃ´te d'Azur;8.93;20.4;14.67
09/10/2016;32;Hauts-de-France;4.66;15.68;10.17
09/10/2016;53;Bretagne;7.0;16.85;11.92
09/10/2016;24;Centre-Val de Loire;3.45;16.27;9.86
09/10/2016;76;Occitanie;7.08;18.6;12.84
09/10/2016;84;Auvergne-RhÃ´ne-Alpes;3.11;14.05;8.58
10/10/2016;24;Centre-Val de Loire;0.25;15.32;7.78
11/10/2016;76;Occitanie;6.45;16.65;11.55
11/10/2016;24;Centre-Val de Loire;2.03;14.93;8.48
12/10/2016;93;Provence-Alpes-CÃ´te d'Azur;6.57;17.65;12.11
12/10/2016;53;Bretagne;4.82;15.27;10.05
12/10/2016;24;Centre-Val de Loire;1.43;15.17;8.3
12/10/2016;28;Normandie;2.78;14.06;8.42
13/10/2016;84;Auvergne-RhÃ´ne-Alpes;7.45;11.68;9.57
14/10/2016;84;Auvergne-RhÃ´ne-Alpes;9.44;14.1;11.77
14/10/2016;76;Occitanie;12.31;15.6;13.95
15/10/2016;24;Centre-Val de Loire;6.18;18.7;12.44
15/10/2016;32;Hauts-de-France;8.6;16.62;12.61
15/10/2016;11;ÃŽle-de-France;7.38;17.68;12.53
15/10/2016;52;Pays de la Loire;5.3;17.65;11.48
16/10/2016;44;Grand Est;4.64;19.21;11.93
17/10/2016;76;Occitanie;13.02;20.65;16.84
18/10/2016;28;Normandie;6.54;14.6;10.57
18/10/2016;76;Occitanie;11.82;19.98;15.9
18/10/2016;11;ÃŽle-de-France;7.76;16.2;11.98
18/10/2016;84;Auvergne-RhÃ´ne-Alpes;9.17;17.35;13.26
19/10/2016;75;Nouvelle-Aquitaine;7.86;16.61;12.23
20/10/2016;32;Hauts-de-France;8.32;14.08;11.2
20/10/2016;76;Occitanie;8.72;15.26;11.99
21/10/2016;27;Bourgogne-Franche-ComtÃ©;7.93;12.5;10.22
21/10/2016;28;Normandie;6.14;13.86;10.0
21/10/2016;76;Occitanie;4.15;16.64;10.4
21/10/2016;53;Bretagne;6.2;15.7;10.95
21/10/2016;75;Nouvelle-Aquitaine;3.41;16.52;9.97
22/10/2016;44;Grand Est;1.87;12.3;7.09
22/10/2016;93;Provence-Alpes-CÃ´te d'Azur;5.02;18.22;11.62
22/10/2016;11;ÃŽle-de-France;5.48;12.94;9.21
23/10/2016;75;Nouvelle-Aquitaine;9.68;20.53;15.11
23/10/2016;44;Grand Est;0.96;11.34;6.15
23/10/2016;32;Hauts-de-France;5.06;10.04;7.55
24/10/2016;28;Normandie;8.46;13.58;11.02
24/10/2016;11;ÃŽle-de-France;9.82;13.84;11.83
24/10/2016;94;Corse;15.1;24.4;19.75
25/10/2016;44;Grand Est;11.16;14.31;12.74
25/10/2016;27;Bourgogne-Franche-ComtÃ©;11.7;15.68;13.69
26/10/2016;11;ÃŽle-de-France;9.5;13.22;11.36
27/10/2016;27;Bourgogne-Franche-ComtÃ©;6.13;15.2;10.67
27/10/2016;24;Centre-Val de Loire;6.62;13.68;10.15
27/10/2016;84;Auvergne-RhÃ´ne-Alpes;8.05;13.75;10.9
27/10/2016;44;Grand Est;3.97;12.46;8.21
28/10/2016;52;Pays de la Loire;6.1;15.75;10.92
28/10/2016;32;Hauts-de-France;9.22;15.0;12.11
28/10/2016;53;Bretagne;7.02;15.23;11.13
29/10/2016;32;Hauts-de-France;10.6;15.4;13.0
29/10/2016;75;Nouvelle-Aquitaine;5.51;20.34;12.93
30/10/2016;53;Bretagne;7.38;17.52;12.45
30/10/2016;44;Grand Est;3.79;15.39;9.59
30/10/2016;52;Pays de la Loire;8.6;17.85;13.23
30/10/2016;11;ÃŽle-de-France;7.2;17.2;12.2
30/10/2016;93;Provence-Alpes-CÃ´te d'Azur;7.8;21.73;14.77
31/10/2016;32;Hauts-de-France;7.36;17.38;12.37
31/10/2016;27;Bourgogne-Franche-ComtÃ©;3.67;14.42;9.04
31/10/2016;24;Centre-Val de Loire;4.52;17.5;11.01
31/10/2016;76;Occitanie;6.2;20.62;13.41
01/11/2016;28;Normandie;4.56;16.34;10.45
01/11/2016;84;Auvergne-RhÃ´ne-Alpes;3.54;18.72;11.13
02/11/2016;11;ÃŽle-de-France;6.92;12.62;9.77
02/11/2016;28;Normandie;5.96;11.56;8.76
02/11/2016;94;Corse;11.35;21.15;16.25
02/11/2016;24;Centre-Val de Loire;3.95;11.78;7.87
03/11/2016;53;Bretagne;0.92;12.25;6.59
04/11/2016;93;Provence-Alpes-CÃ´te d'Azur;7.05;18.1;12.58
04/11/2016;53;Bretagne;6.37;12.7;9.54
04/11/2016;27;Bourgogne-Franche-ComtÃ©;-1.2;13.25;6.02
04/11/2016;24;Centre-Val de Loire;-0.08;12.75;6.33
04/11/2016;32;Hauts-de-France;3.94;9.58;6.76
04/11/2016;11;ÃŽle-de-France;2.88;8.1;5.49
05/11/2016;53;Bretagne;3.78;12.42;8.1
05/11/2016;84;Auvergne-RhÃ´ne-Alpes;9.03;14.81;11.92
05/11/2016;93;Provence-Alpes-CÃ´te d'Azur;12.1;17.48;14.79
05/11/2016;11;ÃŽle-de-France;6.46;11.2;8.83
05/11/2016;27;Bourgogne-Franche-ComtÃ©;7.37;12.22;9.79
06/11/2016;27;Bourgogne-Franche-ComtÃ©;3.7;7.77;5.73
07/11/2016;94;Corse;7.65;16.25;11.95
07/11/2016;28;Normandie;2.42;8.66;5.54
08/11/2016;76;Occitanie;3.33;10.52;6.92
08/11/2016;52;Pays de la Loire;1.55;10.45;6.0
09/11/2016;11;ÃŽle-de-France;4.74;9.82;7.28
09/11/2016;52;Pays de la Loire;6.95;13.05;10.0
10/11/2016;24;Centre-Val de Loire;7.63;11.45;9.54
10/11/2016;93;Provence-Alpes-CÃ´te d'Azur;3.1;13.82;8.46
10/11/2016;75;Nouvelle-Aquitaine;8.74;13.58;11.16
10/11/2016;52;Pays de la Loire;8.2;13.65;10.92
11/11/2016;94;Corse;11.5;19.25;15.38
11/11/2016;44;Grand Est;3.83;6.51;5.17
11/11/2016;75;Nouvelle-Aquitaine;8.9;13.13;11.02
13/11/2016;84;Auvergne-RhÃ´ne-Alpes;2.16;9.11;5.64
14/11/2016;32;Hauts-de-France;5.52;10.42;7.97
14/11/2016;76;Occitanie;7.55;12.79;10.17
14/11/2016;27;Bourgogne-Franche-ComtÃ©;3.18;5.05;4.12
14/11/2016;28;Normandie;4.16;11.9;8.03
14/11/2016;53;Bretagne;4.9;14.1;9.5
15/11/2016;94;Corse;6.85;16.45;11.65
16/11/2016;84;Auvergne-RhÃ´ne-Alpes;3.54;11.26;7.4
16/11/2016;53;Bretagne;10.9;13.75;12.32
17/11/2016;52;Pays de la Loire;9.25;15.15;12.2
17/11/2016;76;Occitanie;7.11;14.92;11.01
17/11/2016;53;Bretagne;8.77;14.12;11.45
17/11/2016;28;Normandie;9.24;12.88;11.06
18/11/2016;32;Hauts-de-France;4.86;9.32;7.09
18/11/2016;52;Pays de la Loire;7.0;11.95;9.48
18/11/2016;75;Nouvelle-Aquitaine;7.72;13.99;10.86
19/11/2016;24;Centre-Val de Loire;4.28;12.3;8.29
19/11/2016;93;Provence-Alpes-CÃ´te d'Azur;8.3;16.25;12.27
20/11/2016;27;Bourgogne-Franche-ComtÃ©;3.98;16.43;10.21
20/11/2016;44;Grand Est;3.33;15.4;9.36
20/11/2016;76;Occitanie;6.13;17.85;11.99
21/11/2016;53;Bretagne;8.3;12.42;10.36
21/11/2016;94;Corse;10.0;20.05;15.02
21/11/2016;84;Auvergne-RhÃ´ne-Alpes;12.65;17.34;14.99
22/11/2016;52;Pays de la Loire;6.8;12.75;9.77
